industry,sector,CIN
13,444,L32105MH1985PLC035516
21,546,L24304RJ1982PLC008646
17,527,L51109WB1989PLC046840
13,393,L27203MH1994PLC080732
2,80,L51900MH1978PLC020601
9,570,L27205MH1982PLC027711
10,30,L99999MH1983PLC126481
2,237,L65990MH1982PLC028806
13,454,L21012UP1989PLC010589
2,237,L74899DL1994PLC057377
2,237,L65999DL1987PLC026789
6,216,L65993WB1978PLC031327
17,527,L24110GJ1993PLC020102
12,8,L29595MH1983PLC029128
21,384,L17116PB1993PLC012917
2,237,L65910HR1993PLC032070
19,372,U74900DL2009PLC187574
10,30,L67120MH1982PLC027925
1,467,L28100KA1986PLC049077
16,519,L65990MH1992PLC069958
2,237,L45201GJ1985PLC008361
2,237,L65990MH1990PLC059074
27,210,L45201DL1990PLC040945
6,216,
16,315,L29309TG1985PLC005417
13,393,L27107RJ1977PLC001733
13,393,L27104PB1971PLC003011
13,393,L45208GJ1991PLC016853
27,210,L99999GJ1992PLC018419
13,454,L91110GJ1993PLC017863
21,384,L85110KA1991PLC012537
13,183,U99999MH1983PTC030235
13,506,L31300MH1994PLC076819
10,30,U25201WB1992PLC055223
1,360,L50102UP1982PLC015532
21,384,L93000DL1991PLC046549
16,519,L65910HR1996PLC033099
21,384,L74900HR1979PLC009789
16,315,U36911MH1999PLC120537
6,216,L99999MH1949PLC007039
18,86,L71110MH1962PLC012396
13,379,L29190GJ1992PLC017801
13,604,U34300MH1968PTC013906
10,30,L99999GJ1989PTC058691
5,71,L40109WB1956PLC023307
17,527,L18101KL1991PLC006194
2,237,L74900DL1984PLC018679
1,18,L51909GJ1972PLC044638
2,237,L65993WB1982PLC035368
2,237,U74899DL1983PLC094347
2,237,L65929DL1984PLC019506
17,527,L60200MH1980PLC022303
16,315,U92100WB2007PLC119040
6,216,L45200MH1974PLC017653
21,384,L17110GJ1919PLC000495
9,573,L36911DL2005PLC134929
16,315,L85110TG1996PLC099198
10,30,U99999MH1978PLC020235
13,639,L74200MH1981PLC024279
21,546,U18101DL2011PLC217162
16,315,L01403MH2011PLC221387
6,216,L70101DL1979PLC009901
16,315,L72300MH2011PLC221448
13,444,L25209PN1992PLC012701
21,384,L74899DL1989PLC036849
13,444,L25209DL1971PLC005535
16,315,U55101KA2005PLC035603
7,42,L24241UP1986PLC008344
2,237,L27109WB1981PLC034197
21,384,L67190TG1994PLC018779 
27,210,L17120MH1871PLC000005
6,216,U45400AP2008PLC057182
13,393,L27109AP1975PLC001919
13,183,U99999MH1993PLC073711
13,506,L33111TN1984PLC010909
5,71,L29309TN1993PLC024971
12,8,L73100TN1995PLC030734
13,312,L74210TN1976PLC007142
13,183,L24116MH1986PLC041681
2,237,L67120MH1976PLC018836
6,216,U29190MH1996PLC099583
21,384,L74999MH1991PLC063275
13,312,L72100DL1972PLC005971
2,237,L51909WB1956PLC023236
10,30,L24231UP1981PLC005400
13,393,L27100GJ1960PLC001002
21,546,L17220PB1993PLC018784
12,8,L72300PN1990PLC056696
13,639,U99999DL1983PLC016660
1,18,L99999MH1960PLC011864
13,444,U25200MH1985PLC037217
6,216,L45202MH1976PLC019135
5,198,L74899DL1998PLC093073
10,30,L24231MH1950PLC008311
17,527,L72200TG1993PLC007005
13,506,L32109DL2003PLC119416
13,393,L27203GJ1979PLC008050
17,527,L74899DL1993PLC056421
2,237,L74140MH1973PLC016436
17,527,L51109WB1982PLC035011
10,30,L24239TG1981PLC002915
10,30,L52520TG1989PLC009679 
7,485,L29309GJ1991PLC016604
1,467,L65110PB1992PLC012488
13,183,L23109WB1960PLC024602
21,50,L74899DL1987PLC030092
13,506,L31500UP1991PLC012944
27,210,L17100MH1905PLC000200
2,237,L74899DL1994PLC059073
16,315,U67190GA1993PLC001327
16,519,L65910TG1983PLC004368 
13,61,L74940MH1992PLC067864
1,18,L24110TG1989PLC009500 
1,18,L24211RJ1946PLC000469
1,467,L01115HR1994PLC032244
1,467,L15424PB1993PLC013137
14,389,L92191TN2000PLC044077
13,183,L24100MH1969PLC014336
17,370,L25207RJ1992PLC006576
2,237,U67190MP1901PLC000829
21,384,L17124RJ1994PLC008096
16,315,L67120WB1978PLC031561
12,8,L92100TN1989PLC017816
13,183,U99999MH1986PTC039574
2,237,L65993WB1981PLC033360
1,225,L15319PB1993PLC012975
8,49,L24116AP1992PLC055108
1,360,L17291MH1991PLC063752
2,237,L65990MH1984PLC031909
13,444,L51109WB1983PLC036269
2,237,L51109WB1983PLC036270
6,216,L35110GJ1997PLC033193
10,30,L24110MH1947PLC005719
13,508,L28992MH1998PLC113433
16,594,L73100MH2001PLC132523
13,454,L74899DL1994PLC057754
13,444,L25202MP1994PLC008513
13,604,L29253TG1983PLC004141
13,393,L93090KA1995PLC043894
13,581,L25192MH1981PLC024837
16,315,L51109WB1981PLC034303
13,393,L27101GJ1990PLC014825
2,237,L65910WB1992PLC055895
21,546,L67120WB1974PLC029267
2,237,L23101MP1989PLC015116
2,237,L65933TN1981PLC008846
13,444,U24134KL1994PLC008149
13,444,U25209GJ1998PLC034861
17,370,L25200MH1991PLC059943
9,573,L72200GJ1992PLC018005
2,237,L65999WB1993PLC059276
6,216,L45201TN1991PLC021276
16,519,L51431WB1989PLC047277
10,30,L24232MP1991PLC006801
2,237,L65910KA1991PLC012591
16,519,L34102TN1985PLC074434
16,315,L27105AP1980PLC002644
2,237,L27109UP1985PLC006998
13,506,U32109DL1988PLC033680
2,237,L65929DL1947PLC001240
2,237,L74899DL1996PLC077120
16,315,U45201DL1999PLC195937
13,379,U65993PN2014PLC152566
2,237,L74899DL1985PLC022553
1,360,L01122TZ1995PLC010762
13,183,U52599TN1988PLC015731
6,216,L45400WB1982PLC034836
6,216,L51909MH1982PLC143066
13,625,L24117RJ1991PLC006307
15,314,L14102TG1991PLC013299
13,506,L29303WB1982PLC034996
2,237,L65990MH1974PLC017304
13,581,L25199OR1988PLC002144
13,390,L65993TN1993PLC024142
11,202,L55101HR1994PLC032355
13,61,L51900MH1984PLC094539
13,183,L15203PN1938PLC002879
10,89,L40300DL1995PLC066923
13,444,L24100MH1955PLC009663
13,444,L28992RJ1991PLC006265
21,546,L17120MH1981PLC025388
13,444,L17299GJ1993PLC032905
16,315,U25201WB1999PTC090774
13,379,L27310GJ1987PLC009517
13,454,L21093DL1974PLC007495
13,444,L25209UR1984PLC011596
13,444,L51909TN1985PLC011683
16,519,L51900MH1987PLC042092
21,384,L17111PY1992PLC000796
13,183,L24294TN1995PLC030586
1,467,L15422TN1996PLC037200
14,354,L99999MH1986PLC040559
1,225,L15313PN1993PLC070263
13,183,L24100GJ1991PLC015161
6,216,L65910GJ1994PLC023287
18,434,L35111WB1906PLC001667
13,393,L34300MP1992PLC006912
13,506,L67120WB1981PLC033990
16,315,L67120DL1983PLC014972
2,237,L65910DL1986GOI024862
5,71,L40101DL1989GOI038121
12,8,L31300MP1982PLC001930
6,216,U74140AP1999PLC032156
16,315,U85190MH2013PLC240311
12,8,L15136KA1992PLC013673
13,37,L74899DL1995PLC073281
13,390,L26940AP1984PLC005157
21,546,L17299WB1980PLC033057
2,237,U17119UP1985PLC007000
16,315,U15203PN1998PLC013068
16,519,L65910WB1983PLC036772
13,393,L45200GJ1995PLC028373
13,393,L28100MH1972PLC015817
6,216,L28112KA1971PLC001987
13,604,L99999MH1982PLC026191
21,384,L17290GJ2005PLC046345
2,237,L27109WB1972PLC028537
1,360,L17124AS1987PLC002758
12,8,L72200TG1991PLC013531
13,312,L27101PN1985PLC038031
6,216,L45200AP1994PLC017384
2,237,L65992WB1972PLC028510
13,230,U51902MP1990PLC005853
6,216,L45200MH1996PLC095941
12,8,L02021MP1994PLC008079
13,393,L27109HR1980PLC010724
2,237,U65910KA1983PLC005730
1,225,U15146MH1991PLC060170
13,393,L27106MH1991PLC061595
21,546,L17113UP1979PLC004804
2,237,L65993TG1992ULL014608
16,519,U99999MH1994PLC080012
16,519,U65929DL1974PLC114590
21,384,L17119PN1990PLC058139
2,237,L67120UP1983PLC006093
21,546,L15142GJ1983PLC006574
2,237,L67120DL1983PLC015896
2,237,L70101WB1974PLC104781
2,237,L23109WB1988PLC045142
6,216,L45200MH1995PLC090760
2,237,L65993WB1974PLC029198
17,370,L36101CT1989PLC005107
13,183,L24110GJ1991PLC015507
27,210,L70101TN1994PLC029365
16,519,L51900MH1983PLC029176
13,37,U24231PN1992PLC067126
13,444,L28920MH1981PLC023972
12,28,L32104DL1979PLC009590
13,506,L31300MH1989PLC054356
21,384,L17111TZ1962PLC001183
27,210,U65910MH1985PLC035394
2,237,L67120RJ1991PLC006220
21,384,L18100MH1986PLC040911
2,237,L65921WB1990PLC048885
2,237,L65920MH1983PLC030629
16,315,U70101TN2007PLC065552
13,604,L24111AS1994PLC004051
27,210,L45201TN1988PLC015521
13,138,L24110AP1980PLC002633
2,237,L27310WB1977PLC031117
1,225,L15143MP1973PLC001234
13,393,L34103PN1944PLC020842
13,393,L22219UP1975PLC004105
13,444,L25209DL1992PLC049590
1,225,L15141MP1986PLC003345
1,360,L99999MH1970PLC014826
13,444,U26999UP1982PLC005517
16,519,L67120MP1992PLC007178
2,237,L65923WB1991PLC053076
15,261,U10101JH1973PLC001028
2,237,L67120DL1983PLC016622
2,237,L74899DL1982PLC014454
17,527,L51909DL1985PLC021077
16,315,L17119GJ1988PLC010793
27,210,L65990GJ1988PLC010570
15,314,L27101GJ1990PLC013568
17,527,L17119WB1919PLC003385
21,50,L19201TN1984PLC010567
24,378,L74140WB1983PLC036495
16,315,L45400WB1982PLC035249
13,444,L24295MH1987PLC045502
27,210,L07010KA1997PLC022322
1,225,U15141MP1979PLC001535
13,444,L25209MH1986PLC039132
21,50,L19113UP1996PLC021203
13,37,L33129TZ1972PLC000641
1,470,L15331KL1987PLC004833
2,237,L65999WB1982PLC065038
1,225,L15142KL1994PLC008368
17,370,L25206DD1993PLC001470
2,237,L67120WB1991PLC051791
2,237,U67120OR1994PLC003649
16,315,L92100MH1997PLC108981
1,225,L15490PB1992PLC012662
13,444,U24242UP1983PLC006326
6,216,L67120MH1992PLC070121
2,237,L67120MH1982PLC026724
1,225,U15143MH1987PLC042533
21,384,L70200TZ1936PLC000001
20,586,L72200DL1984PLC019697
13,390,L26942AP1992PLC014033
2,237,L63910GJ1994PLC021915
12,8,L67120MH1983PLC029483
2,237,L51109MH2002PLC206595
2,237,L51504WB1983PLC035806
2,237,L65993WB1983PLC035776
12,8,L72200AP1998PLC029831
2,237,L30006TN1995PLC031931
13,37,U34300HP2005PLC029149
14,389,L22120MH1993PLC074214
2,237,L51225WB1982PLC035614
13,183,L99999MH1983PLC086840
17,527,L99999MH1986PLC040713
21,384,U17111TN1993PLC025414
21,384,L18100TG1981PLC003031
2,237,U74210DL1985PLC020245
2,237,L51909DL1991PLC045045
16,519,L51900MH1984PLC034867
13,379,L32109MH1992PLC066276
13,61,L24239MH1964PLC012971
9,573,L65990MH1985PLC037875
12,8,L67120DL1990PLC041037
1,225,U15141MP1981PTC001759
2,237,L65910DL1995PLC064310
2,237,L51909WB1983PLC047820
13,393,L27100BR1986PLC002413
12,8,U72900DL1982PLC013788
9,236,L51900MH1994PTC081291
13,444,L25200GJ1985PLC007746
16,519,L04503DL1965PLC004503
2,237,L74140WB1994PLC061327
2,237,L67120WB1982PLC035476
17,527,L72200TG2002PLC039113
13,183,L15319PY1987PLC000533
27,210,L24233UP1994PLC016444
16,519,L74899DL1994PLC058964
21,384,L18101MH1997PLC111924
27,210,L45200MH2007PLC174147
1,467,L15432TG1990PLC032731
2,237,L72900MH1982PLC027146
13,393,L67120DD1987PLC002395
18,86,L29309TN1995PLC031089
2,237,L65999DL2006PLC153373
16,315,L40105DL1999PLC099328
13,393,L27109UP1963PLC002931
13,581,L25111KL1959PLC009300
13,454,L74999MH1999PLC013394
13,454,L21012MH1964PLC013058
2,237,L51909WB1981PLC033699
16,519,L99999MH1990PLC131655
13,393,L67120MH1986PLC039919
17,527,L51900MH1984PLC034880
6,216,L74899DL1988PLC033314
2,237,
13,183,L24119CH1975PLC003607
1,18,L24231CH1975PLC003603
12,28,L32202PB1981SGC004616
21,384,L17110PB1999PLC022595
2,237,
21,384,L17117PB1976PLC003630
13,506,L29299RJ1984PLC003040
13,508,L26100GJ1992PLC017070
6,216,L45200KA1986PLC051571
2,237,L26956AS1974PLC001605
16,519,L65993WB1980PLC032908
13,454,L25200GJ1988PLC010514
27,210,L45200GJ1991PLC015878
14,389,L55101UP1974PLC003938
2,237,L65910DL1988PLC033799
1,452,U15319AS1985PLC002381
2,237,L65993WB1978PLC094425
2,237,L65910WB1995PLC074252
2,237,L51909WB1980PLC033087
2,237,L67120WB1982PLC035384
1,360,L99999GJ1995PLC027519
21,384,L74899DL1994PLC059950
6,216,L72300TN1991PLC020122
14,389,L74899DL1995PLC067827
6,216,L70102TN1995PLC068528
16,407,L32301TN1997PLC038469
2,237,L65993WB1982PLC035031
12,8,L51900MH1981PLC025179
13,61,L00000MH1946PLC197474
16,519,L65929WB1975PLC029956
27,210,L72200TG1998PLC030071
12,607,L35999TN1980PLC008235
2,237,
2,237,
17,527,L51909DL1979PLC009555
2,237,L65993WB1980PLC033060
12,8,L72200MH2000PLC125359
2,237,L32109UP1984PLC006600
12,8,U72200MH1995PTC091408
12,8,L52599TN1994PLC026867
6,216,U45208KA2007PTC041581
12,8,L74899DL1993PLC053579
21,384,U17120GJ2010PLC062949
2,237,
2,237,
16,315,
10,89,L33112MP1985PLC003039
13,183,U24210MH1985PTC037068
2,237,L65992TG1984PLC004498
13,390,L26920TG1981PLC003339 
2,237,L65993TG1995PLC019459
13,37,L34300DL1983PLC016136
14,389,L92111TN1999PLC043163
14,445,L55101MH1994PLC235976
13,444,L74950DD2005PLC003775
6,216,L45201GJ1995PLC024491
2,237,L51391WB1980PLC032991
2,237,L65993WB1980PLC033071
21,384,L17110DL1993PLC055487
2,237,L67120WB1986PLC040734
2,237,L65991WB1991PLC053192
13,444,L21012WB1988PLC044269
13,183,L26941UP1983PLC027278
5,198,L37200AP1993PLC016785
17,527,L51909WB1977PLC030874
17,527,L51109WB1984PLC037804
27,210,L70102AP1988PLC009300
13,390,U02694KA1983PLC005162
7,561,L52312UP1994PLC022559
1,360,U40300DL1996PLC258176
21,384,L17119GJ1982PLC005424
2,237,L65910GJ1993PLC018787
21,546,L74899DL1993PLC052461
21,384,L99999MH1946PLC005261
17,527,L18101PB1995PLC017415
16,315,
15,261,L26942TG1974PLC001693
7,486,L15511RJ1996PLC011596
21,384,L18101PB1999PLC022452
27,210,L55101TN1994PLC027739
13,454,L21010GJ1986PLC008772
1,225,L15149DL1990PLC040532
13,444,L29120MH1984PLC032617
16,315,L15142MH2001PLC133714
13,312,L25209AP1987PLC007550
1,360,L17120DN1993PLC000368
14,389,L92490TN1994PLC027709
21,384,L17120MH1926PLC001273
1,225,L15147MP1992PLC007183
21,384,L17111TN1936PLC002298
5,198,L28101RJ1980PLC002140
16,315,L24111RJ1993PLC007646
21,546,L17118RJ1983PLC002658
21,546,L17118RJ1985PLC009008
13,444,L24304RJ1948PLC001871
13,393,L27107RJ1985PLC003370
2,237,L65910GJ1984PLC007486
16,517,L29222RJ1980PLC002145
11,202,L74999DL1986PLC025339
13,393,L99999MH1981PLC024603
9,573,L36911KA1995PLC017077
13,393,L29199GJ1981PLC004593
1,225,U01211MH1989PLC054734
27,210,L72300TN1993PLC024868
2,237,L65921PB1990PLC010817
21,384,L17111MH1981PLC024344
2,237,L65910GJ1982PLC005301
13,604,L28910PN1990PLC056985
17,527,L51900MH1985PLC035703
17,527,L51494WB1996PLC081037
13,506,L27100GJ1986PLC009212
27,210,L45201TN1988PLC015289
2,237,L65929WB1941PLC010731
13,393,L27106MP1988PLC004778
16,519,L51900MH1985PLC036272
1,467,L01542TZ1985PLC001706
21,384,L17116TG2004PLC044053
1,18,L36992MH1948PLC014083
12,8,L72200TG1994PLC017598
13,183,L24233MH2011PLC214264
13,506,L31300MH1992PLC067802
16,176,L27104UP1985PLC007556
6,216,L23200MH1985PLC035187
13,183,L24110MH1984PLC033917
13,454,L21010MH1980PLC022820
13,393,L27201DL1974PLC007114
17,527,L32203UR1989PLC015645
16,315,L65910GJ1993PLC018912
13,390,L26943TN1965PLC005297
2,237,U67120TN1943PTC002305
17,527,L19119TN1976PLC007192
12,8,L72300TN1997PLC037550
21,546,L17110MH1981PLC024145
13,604,L74210WB1981PLC034281
6,216,L74210AP1994PLC017356
17,370,L74994MH1981PLC024162
13,183,L15136UP1988PLC010084
2,237,L99999DL1983PLC175992
13,506,L31100MP1989PLC005279
13,393,L65993WB1979PLC032113
2,237,L74899DL1994PLC063708
13,454,L21012CH1988PLC008605
1,467,L15322CH1991PLC011537
10,30,L24231PB1961PLC003747
13,37,L34300CH1995PLC016253
6,216,L99999MH1993PLC075812
13,37,L65993TN2004PLC052856
13,37,L63011TN2004PLC054948
12,8,U72200MH1990PTC054844
13,37,L74999TN1972PLC006127
2,237,L35999TN1936PLC002202
2,237,L70101WB1975PLC029846
21,546,L24302RJ1990PLC005560
13,393,L27300PB1990PLC023742
2,237,L67120MP1994PLC008680
12,8,L65910TG1995PLC021555
12,8,L72200GJ1994PLC021661
27,210,U65990MH1994PLC084098
13,393,L28910GJ1977PLC002998
16,519,L65990MH1978PLC020387
13,444,L13209PN1988PLC046418
13,444,L29295PN1993PLC073226
11,202,L45200MH1985PLC035044
13,37,L74210HR1984PLC032293
17,527,L01122MP1995PLC009280
17,527,U30007MH1989PTC051039
13,183,L24110MH1978GOI020185
13,506,L52599TN1994PLC026980
13,444,U25209DL1991PLC043162
1,225,L01132WB1905PLC001594
1,225,L15143MH1992PLC066662
21,384,L50100MH1985PLC036520
13,393,L74899DL1993PLC054781
13,312,L26960UP1991PLC013770
16,315,L24111RJ1972PLC001847
13,393,L27109DL1970PLC005306
13,393,L27109DL1971PLC005905
2,237,L67120WB1980PLC033222
10,30,U24100MH1987PTC043885
13,230,L14102TG1988PLC008259
6,216,U70109MH2010PLC202662
1,225,L15147GJ1971PLC001992
13,393,L70109GJ1983PLC006460
1,225,U15141UP1991PLC013337
5,71,L40101DL2010PLC210263
5,71,L40102DL2007PLC169082
6,216,U51909DL1965PLC004382
2,237,U67120RJ1985PLC005526
1,467,L01110MH1933PLC001930
7,486,L51909TN1993PLC025981
21,384,U17110MH1986PLC040205
13,390,L14102AP1990PLC011909
16,519,L40104MH1980PLC022673
21,546,U51900MH1994PLC083722
17,527,L17119WB1964PLC026154
1,471,L24111UP1992PLC014240
21,384,L17117MH1925PLC001208
5,71,L67120DL1984PLC018089
13,390,L26942DL1991PLC043776
17,527,U74900DL1992PLC047055
1,360,L01407TN1992PLC075956
20,542,L52330TN2010PLC077507
16,519,L65921PB1992PLC012122
2,237,L51909DL1985PLC021466
6,216,L45209WB1981PLC034341
13,581,L51109WB1948PLC017239
13,444,L36999WB1995PLC074860
27,210,L16003WB2006PLC110039
2,237,L70109DL1995PLC064254
6,216,L45200GJ1993PLC019930
13,393,L27100GJ1990PLC014383
16,519,L01111WB1997PLC085164
2,237,L65990MH1991PLC062703
27,210,L31100GJ1991PLC016557
13,639,L52599TN1961PLC028758
13,604,L45200TN2002PLC049601
7,42,L24200MH1980PLC023507
16,315,L18101DL1989PLC269075
16,519,L65923MH1992PLC064689
27,210,L70101TN1994PLC028978
13,390,L26914AP1983PLC004249
10,179,L85110UP1987PLC008792
16,315,L67120PB1993PLC013169
2,237,L27109WB1988PLC045119
10,30,L24110MH1991PLC061034
2,237,L51900DL1994PLC153183
1,398,L14200WB1994PLC104573
20,542,L51909WB2007PLC117926
13,506,L31909TG1973PLC015448
13,37,U26953DL1967PLC004695
16,315,U51909WB1983PLC035750
10,30,L24231GJ1988PLC011458
17,355,L74899DL1984PLC019097
16,315,L22354MP1992PLC007295
2,237,L65910MH1986PLC165645
21,384,L40102RJ1977PLC001994
20,260,L45309MH2004PLC147531
6,216,L60300MH1988PLC049019
5,198,L17110MH1973PLC019786
17,527,L15142DL1987PLC029899
5,71,L99999MH1929PLC001530
21,384,L17125WB1996PLC081382
16,315,
16,315,
2,237,
16,315,
16,315,
5,198,U64200MH2000PLC125260
13,183,L51909DL1986PLC025517
5,71,L40101MH1995PLC084687
16,519,L65910MH1991PLC064323
2,237,L74899DL1984PLC146935
2,237,
2,237,
12,8,L85110DL1994PLC166888
10,30,L24231GJ1993PLC019079
12,8,L51900MH1987PLC042111
13,393,L28920MH1970PLC014746
16,594,L51900MH1988PLC047157
13,379,L28920MH1974PLC017683
13,506,L31100MH1980PLC022314
2,237,L65990MH1973PLC016601
13,37,L51900MH1971PLC015141
9,573,L36911MH1989PLC054498
13,183,U99999MH1986PLC041733
2,237,L65922TN2000PLC044655
4,476,L22200MH1993PLC071431
13,183,L25209MH1961PLC012223
13,183,L25209MH1989PLC051993
12,8,L72200TG1996PLC025871
13,444,L99999MH1982PLC027797
13,230,L26931TG1986PLC006480
15,515,L74140MH1987PLC172412
13,379,L29120TZ1977PLC000780
13,183,L24110MH1993PLC072194
16,315,
13,506,L31200MH1988PLC047946
2,237,L65910GJ1992PLC018270
2,237,L67120WB1983PLC036113
13,183,L24110MH1965PLC013331
17,527,L99999TG1995PLC021057
21,384,L18101DL1989PLC034528
2,237,L65921UP1990PLC012089
21,384,L17115HR1993PLC032108
16,315,L65999WB1992PLC055224
1,225,L65990MH1986PLC039163
10,30,L24239TG1992PLC014809
16,315,L70102MH2011PLC220879
13,37,L34300HR1983PLC023187
13,379,L74940MH1993PLC074694
16,315,U51909WB1982PLC035269
1,360,L24110GJ1990PLC013967
17,527,
27,210,L51900MH1981PLC025265
1,467,L15421WB1980PLC032970
6,216,L51109WB1974PLC029635
17,527,L99999MH1993PLC071062
17,527,L74899DL1984PLC019359
2,237,L65993TN1990PLC019755
1,360,L17114RJ1987PLC004067
13,604,L15310MH1991PLC064563
13,506,L31300MH1994PLC083244
13,393,L99999MH1992PLC066412
13,444,L28129MH1984PLC032008
1,360,L25200MH1984PLC034093
13,581,L25191GJ1990PLC017657
16,315,L65993WB1976PLC030622
17,527,L67120WB1982PLC034591
13,183,L15142PB1981PLC004736
27,210,L74899DL1987PLC027050
6,216,L70109WB1981PLC033662
16,519,L52110DL1985PLC019805
6,216,L65910DL1982PLC013473
1,360,L15114PN1990PLC055440
1,360,L24234MH2005PLC158420
6,216,U45202MH1957PLC010986
16,519,L65993WB1982PLC035298
2,237,L65921WB1983PLC035896
2,237,L27209WB1984PLC037758
13,393,L17233WB1983PLC036948
21,384,L17100KA1979PLC003492
2,38,L74999HR1979PLC032747
13,393,L27100GJ1993PLC020358
1,326,
13,393,L27101UR1984PLC006899
1,452,L70102WB1994PLC180908
2,237,L51503WB1982PLC034975
1,360,L70109WB1981PLC033406
18,86,L63090WB1987PLC041805
13,183,L24111MP1974PLC001297
2,237,U67120DL1984PLC017690
27,210,L70100GJ1995PLC024978
13,506,L32109DL1988PLC032170
17,527,L65923MH1976PLC019072
21,384,L85110MH1993PLC206012
16,315,L51109WB1995PLC067680
13,393,L27106MP1991PLC006236
2,237,L51226WB1981PLC033905
13,393,L27104WB2000PLC091629
13,37,L29259GJ1961PLC001439
13,94,L34300HR1968PLC004844
12,8,L74999MH1989PLC052384
22,387,L30008DL1967PLC004742
2,237,L51909WB1982PLC035358
13,390,L99999MH1982PLC026369
10,30,L10100AP1985PLC005582
13,444,L26103MH1965PLC013353
2,237,L65990MH1977PLC019985
17,527,L24110MH1985PLC035078
17,527,L27204RJ1990PLC005692
21,384,L17114GJ1985PLC013257
16,519,L67120GJ1995PLC024070
13,183,L51909GJ1995PLC024905
1,360,L01132WB1994PLC063513
13,505,L28991UP1975PLC004152
16,315,L74899DL1976PLC008036
17,527,L51909PB1988PLC008009
13,312,L24110MH1983PLC031395
16,519,L45400MH1984PLC032274
11,202,L55101KA1986PLC007392
11,36,L55100GJ1991PLC015839
12,8,L67190TN1994PLC029501
13,506,U85110KA1982PLC004679
10,30,L24232MH2007PLC169354
6,216,L45201TZ1995PLC006113
16,519,L74899DL1986PLC023530
16,519,L65910GJ1993PLC020169
16,519,L67120HR1981PLC034552
16,519,L65993WB1982PLC035505
13,393,L05412MP1984PLC002606
